objid,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_r,class,subClass
1237655375184789583,250.72993,39.518034,17.27229,17.36269,17.80118,18.10715,18.467,0.04158865,STAR,WDhotter
1237655473969102883,250.66836,39.292058,18.54041,18.6144,18.8676,19.07227,19.39759,0.03245213,STAR,B1Ve (212571)
1237655473968971896,250.5307,39.464739,18.59449,19.00414,19.53831,19.85528,20.14266,0.04332948,STAR,O8/O9 (167771)
1237655374111113344,250.05934,38.914418,18.95308,18.76145,18.56558,17.7051,16.88281,0.03572056,STAR,M5III (221615)
1237655472895295771,249.80675,38.832495,17.35517,17.13659,17.48133,17.79289,18.04395,0.02754231,STAR,B5III (209419)
1237655374647394378,249.31773,40.26693,18.60833,18.63883,19.04179,19.35407,19.71305,0.02249987,STAR,WDhotter
1237655501883637816,249.07774,41.364686,18.01602,18.49481,19.03336,19.3753,19.75233,0.02058228,STAR,O8/O9 (167771)
1237655129303941235,250.52346,40.891864,18.21363,18.03083,18.39457,18.6655,19.05387,0.02185736,STAR,WDhotter
1237655502958034974,251.13396,40.657284,18.35973,18.42389,18.7352,19.02138,19.24508,0.03163046,STAR,B1Ve (212571)
1237659119331115061,237.51422,40.541114,18.61545,18.74629,19.2274,19.56008,19.98411,0.03677972,STAR,B3V (29763)
1237659119331180561,237.64654,40.432987,15.17807,15.53931,16.06452,16.4544,16.79234,0.04021104,STAR,WDhotter
1237662474763960366,235.37045,38.001041,19.08589,19.0555,18.98713,18.70673,18.73302,0.02976508,QSO,BROADLINE
1237662473689956546,234.09695,37.612605,18.93035,18.99463,18.75795,18.47603,18.51187,0.04800053,QSO,BROADLINE
1237662337862795341,233.96548,36.657274,18.06767,17.96225,17.78852,17.623,17.66845,0.05147857,QSO,BROADLINE
1237662473153019918,233.58091,37.432557,18.50043,18.85474,19.33845,19.65807,20.05501,0.04304586,STAR,O8/O9 (167771)
1237662503217528944,233.21919,37.899472,18.24958,18.00179,18.34309,18.59678,18.7857,0.03957142,STAR,WDhotter
1237661465448153168,233.05697,37.018036,17.43287,17.39484,17.55265,17.70531,17.78329,0.04506946,STAR,A4 (G_165-39)
1237662504290811992,232.62572,39.070476,17.48172,17.25337,17.20474,17.32362,17.2911,0.05247186,QSO,BROADLINE
1237662504291139663,233.38321,38.640106,18.55416,18.31607,18.6447,18.90546,19.23056,0.03231393,STAR,WDhotter
1237663543680106550,323.6606,0.2177725,18.94129,18.95062,18.61078,18.55812,18.66487,0.149758,QSO,BROADLINE
1237656238472429635,326.27949,0.59750727,18.6563,18.61609,18.35328,18.3685,18.51563,0.2106991,QSO,BROADLINE
1237663479792271581,325.66024,0.50342228,18.94769,18.8704,18.84717,18.56128,18.5467,0.1813594,QSO,BROADLINE
1237678617939542058,325.30572,1.1308761,18.6117,18.60771,18.3526,18.3308,18.50213,0.1410486,QSO,BROADLINE
1237656238472429635,326.27949,0.59750729,18.6563,18.61609,18.35328,18.3685,18.51563,0.2106991,QSO,BROADLINE
1237668495239807057,163.55039,16.065767,19.12466,18.83288,19.10791,19.41566,19.61563,0.07311615,STAR,WDhotter
1237668496850681918,164.13526,17.344111,18.95745,18.67479,18.9165,19.16901,19.32327,0.0821633,STAR,WDhotter
1237668496850878504,164.61331,17.354885,18.16455,17.97259,18.22065,18.49123,18.76339,0.06866826,STAR,WDhotter
1237668587042046020,165.37387,17.654416,17.92479,17.80495,17.53301,17.44148,17.44764,0.05786064,QSO,BROADLINE
1237668496851206224,165.33836,17.480813,19.0977,19.0779,19.09282,19.0056,18.84665,0.05787405,QSO,BROADLINE
1237668496851206237,165.39036,17.435474,18.90381,18.85842,18.81214,18.50417,18.46332,0.0582603,QSO,BROADLINE
1237658423556374549,165.81138,7.0807859,17.16089,17.16516,17.49329,17.80322,18.13557,0.104403,STAR,WDhotter
1237671930135314435,163.96449,8.4795031,17.10798,16.88676,17.15535,17.40048,17.67031,0.08823854,STAR,WDhotter
1237658491736227860,165.52132,8.7287417,19.0959,18.99132,19.3313,19.56966,19.85984,0.08082192,STAR,WDhotter
1237661069255770229,167.51607,13.936214,18.65079,18.62578,18.48401,18.23725,18.15936,0.04701345,QSO,BROADLINE
1237664131020685460,167.24502,13.755445,18.1363,18.24036,18.59121,18.89421,19.17144,0.04287319,STAR,WDhotter
1237661068181635161,166.65967,13.006368,18.79571,18.98026,18.94284,18.66256,18.59286,0.04434081,QSO,BROADLINE
1237664131557163018,166.16555,14.06493,18.04859,18.0133,18.3559,18.64362,19.00872,0.04610099,STAR,WDhotter
1237661069254852627,165.27644,13.773013,19.06475,19.03797,19.22388,18.72745,18.127,0.04258179,STAR,M5III (221615)
1237664132093968522,166.07965,14.614139,18.54195,18.47158,18.36026,18.0609,18.00727,0.05223662,QSO,BROADLINE
1237661070329184360,166.66817,14.852916,19.04918,18.78096,19.0787,19.20931,19.12176,0.03803024,STAR,WDhotter
1237668331491098645,220.09827,13.915186,18.26629,18.12202,18.48957,18.79129,19.11263,0.0527977,STAR,B5III (209419)
1237668331490902227,219.69357,14.07391,19.21863,19.18042,19.1475,18.87915,18.78937,0.04997518,QSO,BROADLINE
1237668349748510755,219.51159,14.693756,18.36052,18.42241,18.78426,19.0511,19.26993,0.04883996,QSO,null
1237668270832287778,220.16002,15.681678,17.57758,17.39991,17.71941,17.96692,18.26865,0.07323404,STAR,WDhotter
1237668297145319531,220.68717,15.738716,19.33105,19.18909,18.95747,18.71989,18.59771,0.0666013,QSO,BROADLINE
1237662263783063598,222.15599,8.2062582,16.12501,16.27704,16.66885,16.84429,16.99096,0.08601954,STAR,A9V (154660)
1237662238018699317,220.62545,8.5297248,18.7342,18.74096,19.01666,19.22845,19.43513,0.07331733,STAR,O8e (188001)
1237662237481566422,220.02648,8.1657287,19.22259,19.1866,19.23174,18.93899,18.90136,0.08209566,QSO,BROADLINE
1237661949196173523,220.61668,9.7199239,19.09964,19.03612,19.12601,18.91286,18.96339,0.07051848,QSO,BROADLINE
1237662264856019116,220.54291,9.1687208,18.02003,17.9917,18.39443,18.67105,18.85497,0.0628528,STAR,WDhotter
1237662198817488917,220.8055,9.819523,17.04664,17.01273,16.78894,16.72808,16.77358,0.06308991,QSO,BROADLINE
1237662637978419262,222.60237,12.644684,18.2015,18.02704,18.39375,18.65032,18.9381,0.06839367,STAR,WDhotter
1237662637441351914,222.10877,12.470759,19.03111,18.93749,18.81909,18.70931,18.58597,0.08820074,QSO,BROADLINE
1237668348139012353,221.97498,13.001612,18.67424,18.46601,18.30046,18.28632,18.11943,0.06485937,QSO,BROADLINE
1237668348139012451,221.91273,13.014495,19.25558,19.18716,19.46854,19.80536,19.90391,0.0639597,STAR,WDhotter
1237662636904284180,221.5889,12.130371,18.19609,18.5796,19.01506,19.33518,19.51869,0.07939503,STAR,A9V (154660)
1237662530068873239,220.52246,12.490804,17.7603,17.96934,18.42368,18.7542,19.03766,0.06966147,QSO,null
1237668332565430372,221.67655,14.467066,18.23215,18.14851,18.21998,17.9689,17.88865,0.05741321,QSO,BROADLINE
1237662638514896907,221.78918,13.377211,18.25461,18.16073,17.98618,17.99799,18.06733,0.05678893,QSO,BROADLINE
1237667916494012585,184.80439,20.827164,19.4262,19.16234,19.19438,19.37773,19.46363,0.07829545,STAR,CV
1237667733971468292,183.63805,21.627005,18.1472,17.92556,18.1612,18.39586,18.6883,0.06840763,STAR,WDhotter
1237667735045406771,184.14754,22.459886,18.51824,18.40424,18.36563,18.25436,18.14505,0.07324348,QSO,BROADLINE
1237668299279171697,188.2584,20.937614,19.13916,19.19248,19.17318,18.87613,18.84295,0.07521731,QSO,BROADLINE
1237668299278450736,186.48077,20.9528,19.22515,19.17489,19.126,19.01182,18.81508,0.06742746,QSO,BROADLINE
1237667781224693766,186.30808,21.322456,18.52272,18.57547,18.43687,18.14622,18.01444,0.05729644,QSO,BROADLINE
1237667782298239015,185.89136,22.139075,17.01343,16.75259,17.07259,17.31947,17.63312,0.06228007,STAR,WDhotter
1237667782298435648,186.42373,22.138541,18.8805,18.86971,19.26617,19.66335,19.90554,0.06677993,STAR,A1V (95418)
1237667735047045151,188.22961,22.369284,17.59325,17.71077,17.84573,17.94814,18.04317,0.05579722,STAR,CV
1237667782299287788,188.51078,22.13441,19.14949,19.16268,19.14463,19.03496,18.91066,0.06597201,QSO,BROADLINE
1237667916496371716,190.53052,20.571914,18.85378,18.81966,18.7837,18.54164,18.58104,0.08452045,QSO,BROADLINE
1237667917032980493,189.88329,21.135068,18.2416,18.31524,18.4085,18.03067,17.25842,0.1125458,STAR,M6III (148783)
1237667782299287567,188.41419,22.233567,19.03482,18.9657,19.08685,18.88301,19.08105,0.06501656,QSO,BROADLINE
1237667782299287788,188.51078,22.13441,19.14949,19.16268,19.14463,19.03496,18.91066,0.06597201,QSO,BROADLINE
1237667735047372883,189.09416,22.30969,18.74339,18.73659,18.67259,18.37372,18.32924,0.06009236,QSO,BROADLINE
1237667734510633025,189.39932,21.957786,19.0983,18.99259,18.8269,18.58056,18.46168,0.06488386,QSO,BROADLINE
1237667782836551720,189.49146,22.575043,18.01541,18.23089,17.77116,17.67803,17.70524,0.06134152,QSO,BROADLINE
1237655129304268946,251.22202,40.272913,17.42372,17.84021,18.37084,18.80083,19.13931,0.03191338,STAR,O8/O9 (167771)
1237659118790639754,228.30174,45.176079,18.08461,17.9353,17.8072,17.61492,17.4441,0.08522686,QSO,BROADLINE
1237659118790639658,228.20267,45.203685,18.67177,18.51147,18.41302,18.30318,18.17204,0.08052526,QSO,BROADLINE
1237662303512559786,227.12494,45.451886,19.3354,19.05715,19.39601,19.62459,19.76958,0.06936391,STAR,B2.5V (175426)
1237662500537565263,226.54067,44.793662,19.01111,19.01854,18.85453,18.51081,18.425,0.05232526,QSO,BROADLINE
1237662500000170113,224.82697,45.210149,19.27052,19.03847,19.06761,19.15512,19.27831,0.05095115,STAR,A4 (G_165-39)
1237665530636009504,208.60375,24.501756,17.74852,17.73114,17.72799,17.55984,17.5308,0.0357206,QSO,BROADLINE
1237665549424001054,208.71434,25.513308,16.83897,17.08471,17.5352,17.89757,18.25435,0.04409821,STAR,WDhotter
1237665549423935581,208.60663,25.585719,17.19806,17.20797,17.57486,17.93272,18.20809,0.04255794,STAR,WDhotter
1237665548886999068,208.23488,25.15427,18.76093,18.57322,18.46583,18.39244,18.31193,0.03688339,QSO,BROADLINE
1237665531172421800,207.57494,25.214323,19.02558,18.84293,18.82271,18.75695,18.63487,0.04034013,QSO,BROADLINE
1237665531172421698,207.44876,25.136372,15.36413,15.61813,16.11755,16.46017,16.81139,0.04541362,STAR,B3V (29763)
1237665549960413269,207.66469,26.253283,18.83313,18.73164,18.89006,18.51374,18.05855,0.03205137,STAR,WDhotter
1237665532246163464,207.58872,26.01988,18.71514,18.49587,18.39796,18.27992,18.05781,0.03312369,QSO,BROADLINE
1237665532246491148,208.4278,25.867117,17.68505,17.92599,18.41882,18.77217,18.97891,0.03985474,STAR,WDhotter
1237665532246491158,208.50195,25.83627,17.26773,17.64034,18.17671,18.55425,18.9157,0.04090836,STAR,B2IV-V (176819)
1237665550497742884,208.9144,26.491109,17.88306,18.31436,18.72592,19.10188,19.43327,0.05662244,STAR,A9V (154660)
1237665533320429588,209.11601,26.686325,17.06432,17.00177,17.15238,17.26996,17.33838,0.07277312,STAR,A9V (154660)
1237665550498005040,209.53316,26.20433,17.35317,17.64989,18.13713,18.44847,18.68445,0.04665086,STAR,A9V (154660)
1237665550498070646,209.67922,26.247611,19.12164,19.0676,18.97121,18.86351,18.67743,0.04687273,QSO,BROADLINE
1237665441520680998,207.55257,27.67208,18.07495,18.0572,18.23871,17.81835,17.29099,0.03628374,STAR,M5III (221615)
1237665428094648326,207.33619,27.585617,16.79621,17.03683,17.51298,17.84851,18.17525,0.04204698,STAR,WDhotter
1237665440983416884,206.31534,27.438152,19.3033,19.13805,19.04822,18.76986,18.73713,0.03733274,QSO,BROADLINE
1237665442594226182,207.11056,28.721489,18.95309,18.90117,18.78443,18.60015,18.35195,0.0397262,QSO,BROADLINE
1237665566606622731,213.58735,22.619075,17.54074,17.29396,17.26562,17.30708,17.47448,0.05756949,STAR,A4 (G_165-39)
1237665566605967418,212.08192,22.907439,17.15289,17.20266,17.58061,17.87081,18.19806,0.06190173,STAR,WDhotter
1237661069789298718,159.52769,13.736692,16.4416,16.87475,17.34404,17.70087,17.99672,0.1041715,STAR,O8/O9 (167771)
1237661069789298769,159.63507,13.646742,17.34333,17.10026,17.46135,17.71297,17.91707,0.1088891,STAR,B5III (209419)
1237664131017474076,159.6176,13.073603,19.12231,18.99926,18.9128,18.7519,18.63,0.09354421,QSO,BROADLINE
1237661068715556986,159.63432,12.878095,19.21945,19.19223,19.53718,20.0416,20.79082,0.08157692,STAR,WDhotter
1237661068179079193,160.56948,12.520271,18.36246,18.22363,18.51975,18.78227,19.06247,0.07882376,STAR,WDhotter
1237662238544822429,195.82033,10.588652,18.55231,18.55122,18.4987,18.35933,18.152,0.06430581,QSO,BROADLINE
1237662238544822453,195.82662,10.517181,18.0413,18.50043,19.01958,19.4185,19.50282,0.06547467,STAR,O8/O9 (167771)
1237658493359947809,195.89717,10.313642,18.68391,19.04494,19.51587,19.85257,20.14306,0.06636621,STAR,O8/O9 (167771)
1237658493897408519,197.25079,10.627059,17.60925,17.52006,17.50824,17.43014,17.26918,0.06152195,QSO,BROADLINE
1237661949186736209,198.72111,11.721389,19.10955,19.15373,19.04357,18.89434,18.68767,0.06605579,QSO,BROADLINE
1237661949186277501,197.65908,11.604982,19.11386,18.9641,18.94967,18.76501,18.81218,0.06782465,QSO,BROADLINE
1237661817635864578,196.82226,12.868376,18.86049,18.6896,18.51841,18.40172,18.22029,0.0648635,QSO,BROADLINE
1237661816562188314,196.97283,11.967594,17.06983,16.88159,16.69773,16.7141,16.64829,0.06201427,QSO,BROADLINE
1237661949723017282,197.44808,12.21161,18.88073,18.79692,18.97711,19.21056,19.52854,0.06625067,QSO,null
1237661817636257885,197.87709,12.812061,17.31041,17.22802,17.34879,17.49153,17.68199,0.06693635,STAR,M2Iab: (36389)
1237661818173456435,198.62826,13.129327,16.97816,16.71163,16.70233,16.72259,16.70267,0.05787818,QSO,BROADLINE
1237661818173522075,198.78197,13.040358,19.18554,19.10476,19.05497,18.951,18.78723,0.06105033,QSO,BROADLINE
1237661817099845640,198.79954,12.25334,18.7341,19.12776,19.67641,20.01726,20.56614,0.07675266,STAR,WDcooler
1237661972264779914,197.61697,7.7604076,19.16196,19.06312,18.97461,18.90154,18.75837,0.08693419,QSO,BROADLINE
1237661971727777852,197.33636,7.4985881,17.19023,17.19702,17.53479,17.77483,18.07417,0.08792268,STAR,WDcooler
1237661977089278037,196.98256,8.3949136,19.33662,19.15302,19.07624,18.81695,18.83765,0.08268847,QSO,BROADLINE
1237658491213185094,197.5913,8.6392697,18.93134,19.01971,18.99291,18.8864,18.713,0.0824286,QSO,BROADLINE
1237658491213250590,197.7166,8.5195235,18.25047,18.28191,18.1895,17.9469,17.88508,0.09245609,QSO,BROADLINE
1237662262162227318,198.60497,8.6135789,19.03625,18.9647,19.13889,19.29133,19.49335,0.08464925,STAR,O8e (188001)
1237666276350099478,23.100111,24.936809,16.74363,16.8394,17.1109,17.33206,17.57794,0.3020027,QSO,null
1237668496852975711,169.54609,17.770826,18.93987,18.94539,18.87959,18.6682,18.42014,0.05716172,QSO,BROADLINE
1237668585434317005,172.3782,17.004943,19.08899,18.90457,19.19679,19.49731,19.8075,0.06777523,STAR,WDhotter
1237668495243411525,172.10742,16.764327,19.23217,18.99589,18.93233,18.79633,18.51316,0.0906621,QSO,BROADLINE
1237668494706475110,172.01689,16.359048,19.09682,18.97848,18.80382,18.46945,18.44894,0.09390593,QSO,BROADLINE
1237668495243280543,171.87912,16.704552,19.33248,19.09523,19.19936,19.32942,19.62643,0.07709854,STAR,K3Ib... (17506)
1237668585970794502,171.33126,17.432818,18.36115,18.23886,18.16926,18.02003,17.92019,0.05849769,QSO,BROADLINE
1237668495243018267,171.24748,16.734786,18.65311,18.54675,18.49684,18.30598,18.30631,0.06880648,QSO,BROADLINE
1237668495779823690,170.99874,17.219179,19.00899,18.9354,18.91913,18.66468,18.52587,0.06386843,QSO,BROADLINE
1237668586507206683,170.24863,17.588823,17.26096,17.06756,17.41089,17.6786,17.90293,0.06039827,STAR,WDhotter
1237668587044339959,170.87436,18.141972,18.87684,18.82364,18.99105,19.16101,19.34432,0.05551134,STAR,O8/O9 (167771)
1237668586507468802,170.78857,17.640322,17.79226,17.99513,18.37938,18.71408,18.97805,0.05147461,STAR,WDhotter
1237668586507600007,171.1737,17.665758,19.00544,18.97274,19.21469,19.54748,19.84801,0.06399184,STAR,WDhotter
1237668586507862064,171.82739,17.896983,18.55809,18.45673,18.37039,18.22066,18.07043,0.06379218,QSO,BROADLINE
1237668587044798489,171.92453,18.237832,18.07748,18.09657,18.11024,17.91238,17.74279,0.06436165,QSO,BROADLINE
1237668292300570650,172.42025,18.339318,19.10529,19.08835,18.86735,18.64958,18.44486,0.05803449,QSO,BROADLINE
1237668585435496571,175.19278,17.235704,18.82836,18.75756,18.76049,18.50938,18.44992,0.07202455,QSO,BROADLINE
1237668495781331098,174.69605,17.256357,18.82826,18.94309,19.32877,19.68328,20.0519,0.06771816,STAR,WDcooler
1237668494170587224,174.45501,16.06539,18.96616,19.0071,19.37088,19.68506,19.80367,0.07956286,QSO,null
1237664292071211156,173.78134,15.981257,19.36077,19.14341,19.01289,18.90193,18.77871,0.1421773,QSO,BROADLINE
1237668495243935873,173.47159,16.849703,19.41434,19.15096,19.08739,19.02537,18.82026,0.0796773,QSO,BROADLINE
1237668496854417529,173.05725,18.028207,18.78356,18.72783,19.09923,19.40513,19.66391,0.07089451,STAR,WDhotter
1237668292838096971,173.89805,18.838329,19.10095,19.03242,18.99063,18.91391,18.75752,0.0712256,QSO,BROADLINE
1237668496317939716,173.93592,17.631851,18.46688,18.50022,18.50301,18.30235,18.15375,0.06068639,QSO,BROADLINE
1237668587046109186,175.02619,18.400539,17.92829,17.94481,18.02043,18.20245,18.32685,0.06291735,QSO,null
1237668584362803338,177.74866,16.527616,16.97057,17.36025,17.8801,18.23546,18.55578,0.1072259,STAR,O8/O9 (167771)
1237664292072456241,176.79635,16.10046,19.08112,18.88923,18.79055,18.50091,18.53733,0.1452657,QSO,BROADLINE
1237668494708310164,176.36982,16.521585,19.02072,18.77711,18.72319,18.57993,18.48607,0.09499218,QSO,BROADLINE
1237661070869921796,175.66778,15.802563,19.12387,18.99687,19.00514,18.78398,18.70845,0.08858638,QSO,BROADLINE
1237668584898887740,175.81091,16.798622,16.78641,16.86464,17.22809,17.57093,17.87992,0.06818386,STAR,WDhotter
1237668494170980374,175.28659,16.076872,17.42797,17.6726,18.10633,18.46467,18.76983,0.08015812,STAR,WDcooler
1237659132752101404,235.32491,42.634743,18.3688,18.21857,18.23848,18.07347,17.87402,0.06890456,QSO,BROADLINE
1237659120404004876,236.23669,42.43906,17.9683,18.08147,18.46298,18.76076,19.0591,0.07161216,STAR,WDhotter
1237659120405184588,238.95997,40.648309,15.71358,16.02635,16.55667,16.90769,17.19011,0.04372219,STAR,O8e (188001)
1237659161737429038,239.62414,41.225603,19.0858,19.1281,19.15671,18.84968,18.84161,0.04397787,QSO,BROADLINE
1237659161200361492,238.83814,41.280549,18.02027,18.26156,18.53377,18.25955,17.84352,0.04919027,STAR,M5III (221615)
1237659161199509575,236.96807,42.536332,17.04465,17.55103,18.1091,18.49136,18.844,0.0686309,STAR,O8/O9 (167771)
1237659132752822284,236.99437,41.603789,18.73193,19.09019,19.65364,19.99069,20.12869,0.05862443,STAR,O8/O9 (167771)
1237659161736904743,238.42619,41.993347,18.67356,18.54161,18.87729,19.1531,19.39585,0.04204353,STAR,WDhotter
1237659161200099371,238.27633,41.678267,17.71013,17.62099,17.39556,17.25079,17.18328,0.04279371,QSO,BROADLINE
1237661387615240196,242.68343,40.547989,18.44612,18.37785,18.73466,19.04205,19.16946,0.02899368,STAR,WDhotter
1237661386541564068,242.06987,39.850155,19.32205,19.03035,19.03859,18.98658,18.79844,0.02995883,QSO,BROADLINE
1237661386004234369,240.7241,40.278004,19.31874,19.17638,19.50314,19.7932,19.98781,0.03666422,STAR,WDhotter
1237659161201082435,240.47223,40.163434,18.64882,18.69844,19.06297,19.39579,19.73908,0.04539513,STAR,WDhotter
1237659132754002165,239.79551,39.852633,19.30508,19.09082,19.43182,19.73438,19.89549,0.0429618,STAR,WDhotter
1237659161737429038,239.62414,41.225603,19.0858,19.1281,19.15671,18.84968,18.84161,0.04397787,QSO,BROADLINE
1237659162811105375,240.19923,41.860001,18.32402,18.33319,18.71652,19.03778,19.39861,0.04095823,STAR,WDhotter
1237668299278254103,185.97588,20.908842,17.533,17.36065,17.70122,17.98201,18.24192,0.07425497,STAR,WDhotter
1237667915957666035,186.0747,20.386455,19.23753,19.08044,18.97971,18.88654,18.70158,0.0938748,QSO,BROADLINE
1237667915957862412,186.50013,20.348409,18.14877,18.04581,17.88657,17.72289,17.75795,0.09324193,QSO,BROADLINE
1237667915421057075,186.78725,19.964413,18.48646,18.3576,18.34606,18.13573,18.03793,0.1130347,QSO,BROADLINE
1237667915421122657,186.95332,19.930093,18.1248,18.01422,18.32159,18.61457,18.87568,0.1084168,STAR,WDhotter
